Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
953,Hufflepuff,Marty,Langley,1997-05-20,Right,0.899094766378644,0.43110470066800394,1.3721298302207616,-0.4321141962684742,-0.12107010137110064,-0.6996683077987945,-0.7429154626344198,0.2536997674836035,0.33767303984386954,-0.779059118881973,1.338273310676165,0.003962937118477298,-0.017801741067286648
954,Hufflepuff,Zoe,Morrill,2001-01-23,Left,-1.2279820854003438,1.0460858959007222,0.5697706664322427,-1.0457421657326789,0.22198360012582022,-0.4568301918674158,-0.21807002461672856,0.6326495763840702,0.13293528634032578,1.264235828627988,-0.25367783139926525,-0.06505514747482022,0.37561595552262866
955,Slytherin,Elise,Babb,1997-01-08,Left,-0.9224950651776123,-1.1361343285093017,-0.4791983082227467,1.131676226258508,-1.7995480485389181,-0.5059887108708837,-0.6282606771690592,-0.12097143293402171,0.31416743060927416,0.6349512112112337,0.4545135138121259,-0.3436207574653674,-0.10680980624214642
956,Gryffindor,Sallie,Pierre,1997-11-13,Right,1.1442843088942505,1.3233604738755982,-0.7981284281015077,-1.3224066191919146,0.4008198337186752,-1.2388380173321292,1.1938196124499623,-2.590428817123468,-2.743384005614496,-2.2228791824783904,1.8036782367294961,-1.5553382402210592,2.5991787712660477
957,Hufflepuff,Winona,Robison,2000-08-11,Right,0.03414411380196327,0.7761314583156138,0.48767423861252623,-0.7763817451745894,-0.012403943084433938,-0.8944420378375576,-1.192998819305026,0.5013757576943697,0.888461903396801,0.19859552878033832,-1.8271289470032808,-0.3619457346128794,-0.5310576842102352
958,Hufflepuff,Suzan,Graves,1999-08-09,Left,0.9850868476514185,0.5116920120834701,0.46026233826024004,-0.5125241805928555,0.9256335219462085,-0.8327775802280066,-0.26718943912077914,-0.06093900782359922,0.6759833804694756,-0.3742023186372374,-0.0291741343866245,0.04379949746692575,-0.23371543656625604
959,Hufflepuff,Danilo,Braun,1997-06-17,Left,-0.8325639526978397,1.235712750868955,1.2173778829719015,-1.2349517592487982,0.45832031209457946,0.11915862120036746,-0.5306853789306198,0.5710719365269463,-0.4704019268487755,-0.5058481605144196,-0.9373172858878348,0.08086841247208529,0.4143329274859164
960,Hufflepuff,Robbie,Wray,1997-11-19,Right,-0.8186258422730771,1.3778914602304915,0.7019569487881131,-1.3768176136893495,0.5245920498837574,0.2669727490569966,-1.31683971102091,0.8205549491817622,-0.1939190182560881,-0.9534474774904377,1.4084027152924357,-0.19688090722181856,-0.3895051570851994
961,Ravenclaw,Irwin,Friedman,2000-03-04,Left,2.2716956408172218,-1.212211594375933,0.7516802596904286,1.2075860890933603,0.41860599864003534,0.8497159965130262,1.0287706691520466,0.9155883048321036,-0.399308064892969,-0.45534164204955296,-0.04773674584470291,1.18121293210448,-0.5888258645999026
962,Gryffindor,Rufus,Hutto,2001-10-18,Right,-1.2744626536429218,1.2129438700030055,-0.9075313108810815,-1.212232979811229,0.7570304243355062,-0.8084254978745975,0.9625535336820037,-1.8437424039022392,-1.6034485279448945,-0.45066694150199577,-2.430160719101792,-0.9093338411230273,2.116650583649518
963,Ravenclaw,Eunice,Mcclinton,1998-02-09,Left,1.6756899189583514,-0.9210784747242176,0.8264736103861119,0.9170935887689267,0.6892968099774494,1.7148939688084497,1.0317970533744898,0.8098899484871251,0.7001224987508211,0.1244737958161604,1.9421210928533177,1.418675991774654,-0.9078823928158845
964,Hufflepuff,Aurelia,Damron,1997-03-10,Left,-0.2829781986014397,1.0368611848368732,0.8307736693269875,-1.0365377530402524,0.08213074170306978,-0.5707119308684296,-1.1996146832736276,0.5108222771033022,0.4935674199541454,-0.24801269352953345,-2.0310388185831236,-0.28763827105416884,-0.2620873975023161
965,Hufflepuff,Trudy,Catlett,1997-06-24,Right,-0.34672990367470163,1.0174894366183467,0.4866369346610457,-1.017208631082616,0.38936846726245683,-1.04145140964021,-0.708448914056407,1.2595151095613795,0.7699113953985709,1.6042183582383511,-0.3286990890190595,-0.10855647555673482,-0.4763622793732098
966,Hufflepuff,Merle,Yoon,2001-03-27,Left,-0.5572559715687245,0.7699304193461034,0.8862704399680568,-0.7701943511844543,0.4627059418012162,-0.15990719741575782,-1.119156333614086,0.5075061585580488,0.11362015255352806,-0.9937842607783661,1.1480163111985655,0.06338021826464378,-0.2651601730549579
967,Hufflepuff,Erasmo,Matthew,1997-08-14,Left,0.32884424856553074,1.184391165925772,0.39195083244809925,-1.1837431040858502,-1.0820060172862697e-16,0.0,-1.2169329523864738,0.9291369304254696,0.9207079680946139,0.3552351479098865,0.05941216726729444,-0.3239489582524035,-0.8692678467043514
968,Gryffindor,Rudolf,Childs,1997-11-25,Left,-0.5525291341203268,0.8661267944956079,-0.9145311172751114,-0.8661790525223053,0.9441506251520084,-0.09007361510778404,1.3028526252291355,-1.7161792061573453,-1.3032797837192867,-0.49510102596176514,1.1047243323909417,-0.552617258450378,1.679087344953314
969,Hufflepuff,Corey,Villarreal,1997-12-26,Left,-1.2714326296375384,1.4919723725779408,1.1212998670715708,-1.4906474984745237,-0.19635674466836514,0.16881779370340905,-1.6938509288563577,0.7484133614884003,-0.13833420724332982,-0.9312662615685103,0.37958230467189963,-0.39908409690966345,-0.12114942548780851
970,Hufflepuff,Constance,Allen,1997-02-11,Right,0.9848444457309878,0.3733955432077388,1.0328532955439178,-0.37453202402265134,0.3279696513695421,-0.6154307757699343,-0.8737312629176519,0.7376978094186704,0.4043450604795418,-0.6885443043184959,-1.0330689129605028,0.14299186103125272,-0.5847288305297135
971,Slytherin,Mickey,Law,1998-09-02,Right,-0.10202516499995655,-0.614892516446138,-1.7902571545053265,0.611581372601843,-2.4176781910798897,-0.05905330158648832,-0.478014127191304,0.6049925640733353,0.38567259617752775,2.4329504255254917,0.5200472429060454,-1.1642190631495881,-0.8797152835833338
972,Ravenclaw,Erwin,Pullen,1997-04-29,Right,0.2190967790905522,-1.181539701562292,0.43537770400473214,1.1769816877673398,0.22685652202208317,1.2869674638264534,0.9650035789893003,0.377527427456411,-0.07244129356924832,-0.0013174681338114723,-1.0152782142755612,1.1807677863499626,-0.1854728603897785
973,Ravenclaw,Adrianne,Nielsen,2001-03-17,Left,1.1554953977141682,-1.1144394990171318,0.7187347391872356,1.1100291348151436,0.4468689456383613,2.0651150233734974,0.7703921691855167,0.3903447926525009,0.35801271898291365,-0.8320858172700609,-0.9896829244719113,1.3397827300083003,-0.7589552043645079
974,Gryffindor,Nelson,Lin,1999-05-01,Right,0.03759834116810009,0.933176752222477,-1.5558629229209289,-0.9330814712166366,0.05874071660100697,-0.3126496213352403,0.6662317224259824,-1.450873348030025,-1.813726715691807,-0.7402837900641657,0.6588901566452474,-1.3346802866439775,1.2734809720045859
975,Gryffindor,Wm,Mulkey,1999-01-13,Right,-0.06645268317675809,1.1829344268421038,-1.0100429357736187,-1.1822895704609522,0.7204835101135335,-0.06289278410196446,1.055751453334175,-1.9752192789633487,-2.17691051830296,-1.6570182155149733,0.15039346310461965,-1.031978896613218,1.8980738160049253
976,Slytherin,Stephany,Arrington,1997-06-26,Right,-0.9577039441201648,-1.298273056153876,-1.3291971910557487,1.2934581782715289,-1.6908818902522513,-0.42937699655522543,-0.7116464632459324,0.7803999246063197,0.3098436958147959,1.5967776325404914,0.0,-0.3753331231738648,-0.918227403843112
977,Hufflepuff,Garret,Whitt,2000-07-04,Left,-0.11529667014353484,1.252176510195395,0.98707825610415,-1.2513792911530994,0.5314141405385256,-0.9282072999468203,-1.1069292538375575,0.9294538310806841,0.6818920500567827,0.31190695900592463,0.8771408919579711,-0.13208544565537184,-0.3889930278264257
978,Gryffindor,Shanda,Trammell,1999-12-01,Right,0.8121936779042546,0.7390334225398678,-0.8840497667675136,-0.7393653411924042,0.46806615588710565,0.0,1.395121901033609,-2.2689631624740296,-1.6725572565375726,-0.9809980169900384,1.2376039232168925,-1.0454152398223975,2.1004672990722706
979,Ravenclaw,Laverne,Lyman,2001-08-10,Right,0.7696521408686748,-1.0377569275512575,0.8838489343426851,1.033515298316302,0.5353124780555361,1.9288961824538613,1.1039520890507142,0.17778464804076066,0.32416183412621,-2.8483828426044006e-16,-0.6831634578164694,1.4333874327972793,-0.29978011094805646
980,Ravenclaw,Terrance,Gamble,1997-03-25,Right,0.061717332250950156,-0.6765191215980942,0.6830142449020534,0.6730723724527524,0.7952828612211708,1.3442476141883033,1.5554975230291035,0.10735544097632141,0.2968163320343944,0.6920066428747003,0.08321332408179259,1.3398795008245008,0.24645695645991503
981,Gryffindor,Collette,Kingsley,2001-02-12,Right,1.4178348761002433,0.4822596813783017,-0.7905876579496833,-0.4831566138002203,0.5954930634743851,-1.3895837242203815,1.3086914026932885,-2.44514116378883,-1.5799575555206031,-1.559881568737959,0.6935115422430049,-0.9777872395417945,1.977965980373614
982,Ravenclaw,Virgil,Bechtel,1996-12-04,Left,-0.04293969689498466,-0.5144743836493364,0.9256944447047236,0.5113842033173897,0.9129639250159247,1.5740047845274525,1.045380191879519,0.2614155161779086,0.5372309082259831,0.15636603447911074,0.16805114684029726,1.3946460903921665,-0.09206048358946539
983,Ravenclaw,Walker,Baldridge,2001-09-15,Left,-1.1313243196286207,-0.5045502296000888,0.7095937627244329,0.5014818867179602,0.8522960474074495,1.3944387372692495,0.8966770114696085,0.20162765741298302,0.7597798518616448,0.6830482654436676,3.242158278716864,1.3653211176433044,0.02265647037583146
984,Hufflepuff,Lori,Lavigne,1999-03-03,Right,1.3611128267194703,1.0050133905994902,0.3761880212604899,-1.0047600377844166,0.8800717022161489,-1.1162935293628697,-0.6330251953874928,0.3494218057210306,1.0243585581652421,0.1574812528105749,-0.4309514566052016,-0.279239702688286,-0.6275428365631902
985,Slytherin,Kevin,Easterling,1998-02-17,Right,0.14534599479952576,-1.0001282748691922,-1.7463497005841937,0.9959694450154836,-2.1993712901273033,-0.05025720412625842,-0.668183740647184,0.06178371831168583,0.8013722886739522,1.4965868211302686,0.9071853525919689,-0.9983675459468385,-1.045850015129505
986,Ravenclaw,Fidel,Eagle,2001-09-10,Left,-2.7626286436468135,-0.8209253956814068,0.15148161515413347,0.8171608900050694,0.38376460708175436,1.1027905118342232,0.6132274372459747,0.4439733634247549,0.84181641766991,1.6930235839047003,-0.35414297985332327,1.283475776742785,0.011901755941584876
987,Gryffindor,Clair,Keener,1997-03-10,Left,-1.2028328861556634,0.4734366475193681,-1.1167214112495363,-0.4743529944483756,1.1653812792423524,0.3344687248091464,0.7098254974519079,-1.530596737769611,-1.0088725587219085,-1.1582038508161936,-0.2862657753702383,-0.27204223092346363,1.0320632394186888
988,Ravenclaw,Landon,Barclay,2000-03-06,Left,0.7177175294164072,-1.261343636278202,0.5016966312492377,1.2566100191611915,0.46148771132715044,1.5173051492737284,1.600659320101899,0.30421445204325487,0.18926649247381222,0.5327487635628179,0.2118614276526744,1.4227221503719614,-0.11582328119656259
989,Ravenclaw,Delilah,Compton,2000-06-13,Left,-2.3819364276104715,-1.275761839809279,0.05648856798861849,1.2709964963814389,-0.16200264529971053,1.6415686205186568,0.9144014960193212,0.3355303815609787,0.9071811049310377,1.8466140102662694,1.3286766778315842,1.3391007803741455,-0.0568259905858385
990,Slytherin,Jaime,Gill,1998-08-26,Right,-1.0031543042009123,-1.2555487385849207,-0.854611724840128,1.2508278727600557,-1.1872654122734625,-1.2096375461763686,-1.1244521403268208,1.0598147079447664,0.482001576770186,1.2838529834117762,-1.0903023112577825,-0.14504590414488838,-1.029461878848748
991,Hufflepuff,Ernestina,Faust,1998-11-05,Right,0.4748914056249997,0.8383850667498739,0.5047098769997234,-0.8384983686282207,0.22758746030652266,-0.44370005624507614,-0.7866301591091986,0.6809406618008401,0.3970410592513786,0.0332295678830048,-1.9690463719680913,-0.22897807923473312,-0.4905994727671172
992,Ravenclaw,Casey,Nix,2001-03-04,Left,-1.6224306104211255,0.0,-0.13806447981040476,0.772682159941187,0.5918383720521873,2.0799711857751544,1.1045338425217293,-1.01718596493468e-16,1.0999247214207997,1.3453634206494496,2.053598485528831,1.2724143032111501,-0.26352135942688226
993,Hufflepuff,Geneva,Cazares,1997-11-02,Left,-0.6483384931705427,0.891186436638539,1.312654475412451,-0.8911835525669736,0.1493770638715002,-0.32883022442275317,-1.1989654413741777,0.7482530163710727,0.05575243478230979,-0.7078365748681003,0.9010456304530393,0.05569433849806454,-0.08960226314735188
994,Ravenclaw,Wade,Rau,1997-03-29,Left,2.6480852227659195,-0.7463863038634119,1.195250594154431,0.7427858165677855,0.9943417206835182,1.8162265222868854,1.7544144483924675,0.46070317265936495,0.39643359056554195,-0.11855788304651009,1.2881499372706493,1.5224655383485242,-0.42351053986776943
995,Slytherin,Judy,Prince,2001-09-13,Left,-0.1487481351629651,-0.9902398022030977,-0.8704988126728381,0.9861027312846652,-2.4069577629081107,-0.11437420101655162,-0.6538945805778587,-1.01718596493468e-16,0.2478388762652444,0.6785959745954157,-2.1450371313499534,-0.8313673022317988,-0.3180119125603983
996,Gryffindor,Corinne,Odum,2000-09-20,Left,-0.16971590128021663,0.10440805618225152,-1.8981474976714368,0.0,0.12428151610574541,-0.4335935628011406,0.42720658667458555,-1.630437714740763,-2.0721479374217995,-2.8483828426044006e-16,1.4663779246398938,-1.1201018172845705,1.049065930809974
997,Hufflepuff,Randall,Suarez,1999-11-26,Right,1.2346396247347766,0.45096090866416094,0.6212090045702545,-0.4519267119817881,0.6503134348073448,-1.1514931719173385,-0.6516196645132109,0.7727762011533319,0.9341699527445534,0.27840410339302446,-1.8864073445326124,0.06628675819118178,-0.7602867404373196
998,Hufflepuff,Zackary,Barajas,1997-01-09,Left,-1.4581427088492498,1.3520618073690716,0.5208688060474683,-1.3510447972842545,0.017808172672397073,-0.27109488773263296,-0.8068090979558614,1.325014115608142,0.11039771215552582,1.4267911681523835,-2.3679400311948604,-0.23656377274454224,-0.12483675615097878
999,Hufflepuff,Kristi,Holman,1997-04-24,Right,0.7451695469051788,0.829608026841382,0.22343703485350425,-0.8297406420201472,0.46904074026635817,-0.9791119746482675,-0.8687711536857657,0.7278688036566191,0.9864654399576723,0.5726427494766418,0.7035407077169668,-0.2921785300541844,-0.8114996663146842
1000,Ravenclaw,Ronny,Oliva,2001-08-07,Left,1.2598494244595646,-0.7702813190186641,0.7871940468727018,0.7666282523100448,0.7185343413550278,1.1639189708419135,0.9640816633446702,0.5962692808846954,0.35452702067842823,0.007061285498208183,-1.2618788859738863,1.235328311003133,-0.49592561705836313
1001,Ravenclaw,Korey,Borden,2001-04-13,Right,-0.24813292253953317,-0.7609806910573713,0.3148584145228399,0.757348089770326,0.2597487448218589,1.3146458706815807,0.7762782529270627,0.2610784665376045,0.17754196533747557,0.24352023216628746,-0.8607560925520364,0.9678230360640329,-0.15474510486335974
1002,Ravenclaw,Nathan,Colby,2001-09-19,Right,-0.30788499592568935,-1.4557733801972914,4.2985752503346586e-17,1.4506119331861695,0.047532996239601936,1.4288352683258676,0.9661569131763392,0.8159012194346003,0.28741703773441163,0.880137985254636,1.1338439876333897,1.391781674232677,-0.469090043898624
1003,Ravenclaw,Denver,George,1999-10-04,Left,-0.14989954428501068,-1.0102806083466445,0.25454909275067,1.006099438949258,0.6001223392758352,1.7976953301410363,1.1654975484871934,1.0432091386347635,0.7005163742342643,1.4127137112367665,0.24273091838716504,1.4907873270457483,-0.7474835089679783
1004,Slytherin,Jewell,Vail,2000-02-18,Left,1.0538683925736165,-1.0184184247127552,-2.1729775274676575,1.0142193485844126,-2.033204653464733,-0.3221275053930739,-1.1381400131088626,1.3170047898821327,0.33994768283271437,1.560239205403763,-0.8237378197112842,-1.1144401552968373,-2.0349764655249256
1005,Gryffindor,Eli,Walton,2001-05-16,Right,-0.9271613021459024,0.61455841791042,-1.633899039905092,-0.6151642356432961,0.12817985362275588,-0.5098554277206694,0.9014774351473765,-1.5996956218199914,-1.9749557274823721,-0.4526180386753163,-0.5597124929922958,-1.1070138490137076,1.6621870794137839
1006,Hufflepuff,Freda,Donald,2001-06-10,Right,-0.5912528409091238,1.134658941285501,0.6385517471351179,-1.1341203119427519,0.5333633092970308,-0.4752138047912816,-0.2557796061597711,0.5427422886000792,0.16039341626950976,0.7335442176381393,1.283848247378763,-0.05964281264882156,0.22822515484757322
1007,Ravenclaw,Bernadette,Seibert,2000-04-01,Right,-0.4701730816540121,-0.6081056828356805,1.230569110287215,0.6048094729734315,0.8488850020800652,1.2777201081050555,1.1317266301566464,0.3557965258376689,0.5861943932717523,0.5616797308400325,0.11775229280348758,1.568414598840181,0.165847811128943
1008,Gryffindor,Adela,Leblanc,1999-07-10,Right,0.9115784652808226,1.203218564532223,-0.9885900731228874,-1.2025290742370152,0.21150681804885454,-0.6717436345112694,1.2206798238632561,-2.0440014364141947,-1.9127923465290402,-0.9699275472052725,-0.6876268969618192,-1.3641213843722764,1.9767368701525574
1009,Ravenclaw,Valarie,Caballero,1998-08-29,Right,-0.3804237706145625,-1.3129141095125434,0.7336003529836291,1.3080670149529439,0.10308430585700097,1.2846286687731212,0.8153618455702097,0.1693757301511897,0.27787711729576564,-0.031836884193422475,-0.1429899343205039,1.338967578191848,-0.040745131860346
1010,Hufflepuff,Bertha,Randolph,1997-10-23,Right,0.5010708130315104,0.6835527777014572,0.3079773452087986,-0.6840067778726336,0.7472845805429801,-1.0616351339433399,-0.37939163069820847,1.2398304109860745,0.8120783639619112,1.4442727584420103,-1.5140566254707717,0.08208772475619104,-0.7149120881099744
1011,Slytherin,Tabitha,Goins,2000-02-03,Right,-0.9430992284142179,-1.0561944478490628,-0.5932431029694819,1.051912248060458,-1.681866984744165,-0.9404711343563161,0.0,0.4437857680000454,0.4626756876918104,1.1522815832661806,0.37534082044640493,-0.371063822459205,-0.4787180739635685
1012,Hufflepuff,Damien,Hays,2000-06-03,Right,-0.25873800655837426,1.2137060734903526,0.9280814989154186,-1.2129935061198132,-0.028484585342102166,-0.2793068818438375,-1.1950842783194016,0.6959825526238942,0.19646060618133884,-0.3216810121414856,1.1017373290711088,-0.3353701915242611,-0.22992568005133104
1013,Gryffindor,Rocco,Hershberger,1996-12-25,Right,0.8282528051327854,0.6693352626231364,-0.7761294696468413,-0.6698205475033697,0.5350688319607229,-0.9410768808528253,1.844956267471897,-2.222757984171671,-1.4183372531921588,-0.30103655892900494,-1.2900523246087685,-0.8210663334674677,2.197771858239263
1014,Gryffindor,Letha,Ali,1998-01-22,Left,-0.8602583721070419,0.9650294955988977,-1.1030020372483658,-0.964864124721255,0.895908698379004,-0.11448652810862049,0.9545620071989724,-1.779304896635392,-1.9347667381402054,-1.299378560554745,-0.46071875399669043,-0.780627517098201,1.7599013419877956
1015,Ravenclaw,Alice,Sample,1999-03-07,Right,0.10613748416986747,-1.5627288888724116,0.6046821275930889,1.5573320932822665,0.06434457678170954,1.706042630304152,0.8083067160262825,0.45102626117573097,0.5852015035560653,0.0756496441976319,0.1889459767264718,1.4777266822994586,-0.5757153555752972
1016,Hufflepuff,Tessa,Sills,1997-11-25,Right,-0.36181942322150984,1.1732398701679378,0.4463071098627478,-1.1726163460226462,0.797962968264116,-0.406396438109681,-0.5524367396515881,0.953866401108303,0.2471660327837279,0.6062359346290909,0.8570428444538343,-0.03743675653163326,-0.31575854382179425
1017,Hufflepuff,Jonathon,Kaplan,1999-08-12,Right,-0.7405118234142989,0.7086909834248304,0.964024093947647,-0.7090896686237399,0.38693200631432534,-0.4270511968412536,-0.6239932258978849,0.74266343426924,0.0745454475770335,0.08553848105184582,-0.5601733664934334,0.1989527163188299,0.03740579302851246
1018,Ravenclaw,Steve,Mowery,2001-08-17,Right,1.0588376319424448,-1.6157830692735629,0.9165159295691693,1.6102695314405613,-0.038961367419067715,0.6860224310052608,1.1691558557004107,0.11592532931726167,-0.6032979925758107,-0.7074313604145773,0.004562965729084565,1.2435857078253818,0.27073188332578585
1019,Gryffindor,Leann,Almond,1996-11-11,Right,-0.48998943864921807,0.9525744485625512,-1.3062829945311125,-0.952436484198682,0.6191267346712611,-0.648578011395461,0.7625501035005012,-1.4781082366640814,-1.7696874881354414,-0.736780164020166,-1.3297118846622202,-1.02331050844217,1.5058852296360667
1020,Ravenclaw,Judi,Deaton,1997-01-24,Right,0.17734304829637207,-0.7173652593655587,0.8400893308760696,0.0,0.8035668284448187,1.897255232858983,1.0260296184697577,0.6311547656451165,0.5525554871510225,0.281687713772684,0.7091153017734284,1.5040745293499604,-0.45761834850209426
1021,Slytherin,Jacques,Beaulieu,2000-07-21,Left,-1.023031261676226,-1.107472227900042,-1.272765512340865,1.1030771947209936,-1.5946416828010557,-0.6778968476205843,-0.7394125805045312,0.6191492661268045,0.7045822074681111,1.8870579089523358,-0.4553442213493298,-0.43707062694842735,-0.8574888737525576
1022,Ravenclaw,Bess,Conte,1999-11-18,Left,-0.8832259540678463,-0.8905731174060688,0.842368559827438,0.8866553564879668,0.637887483971874,2.1564614723203075,0.6546264761461998,0.6989801355413913,1.3566175258665214,0.7718333967749856,1.3069157896396073,1.69368271268946,-0.7519902464451864
1023,Gryffindor,Elnora,Wells,1999-08-04,Right,-1.243071604947152,1.366450335291863,-1.3212591322968752,-1.3654016641954467,0.307259733310424,-1.0708702669865382,0.5546672926903657,-1.601274624181672,-2.101057596779185,-0.5205592783488017,0.21719105542858855,-1.4033613811008643,1.9875940104385585
1024,Ravenclaw,Malcolm,Shelby,1999-07-13,Left,-0.41757186492056025,-0.8569574710822753,0.6865194269879721,0.8531136791882395,0.5718593922775093,0.5298281447683273,0.7818142446138544,0.14232989383083983,-0.2723687334779569,-0.25513776096600693,-0.8968276893965123,1.1184018415101997,0.31405801861803634
1025,Hufflepuff,Zackary,Freeman,1997-05-27,Right,1.2411238761062966,0.7669974327167954,0.10306443948437918,-0.7672678183997781,-1.0820060172862697e-16,-1.1058964940732892,-0.08726849117959966,0.6851116739878924,0.9195702360901794,0.9771428968122362,-2.435452392149563,0.01215202512928913,-0.6546856872781935
1026,Ravenclaw,Irma,Shanahan,1998-05-02,Right,0.14480059047855678,-0.9125741373219136,0.8395098283021852,0.9086079646030695,0.742898950836343,0.9666232054971767,0.9819304564108003,0.8660202301094613,0.40122579581722995,0.7056388234860779,-0.8417033288993044,1.47850084882905,-0.3356291590622117
1027,Hufflepuff,Renate,Michael,2001-09-21,Left,2.2315781229859484,0.1928863532984949,0.8196030699442788,-0.19442003274180822,0.2870371074409322,-0.637692247239616,-0.9482183863659525,0.4755547040516665,0.68165901030929,-1.2264238026445402,0.4118787740964776,-0.0307527393327619,-0.982960542152101
1028,Ravenclaw,Kira,Paterson,1998-10-11,Left,-0.5740423045585473,-1.329902541245978,0.7160503553865977,1.3250180647570342,0.19908086721338367,1.2133778517705323,0.7574660021945374,0.2823771524628257,0.463244758938912,0.18937359718287647,0.9729912387293785,1.4129175589707206,-0.1444000938361321
1029,Hufflepuff,Salvador,Bills,2000-07-18,Left,0.5821542554155641,0.5788610980345501,1.2694671034853071,-0.5795454653775565,0.4049618173304987,-0.858303712912185,-1.0782873790069594,1.262525005187955,0.5581214209797759,-0.11172729804667095,0.8478451093672645,0.23803787974149582,-0.699138506939746
1030,Slytherin,Hattie,Mcclain,1998-03-06,Right,-0.006700609790601906,-0.8546215062880407,-1.0942800179299994,0.8507828545312625,-1.6246101524630736,-0.5358758071382658,-0.5129748865836027,0.5795076902948945,0.11678148791430935,1.3304346734639365,-0.22477030928121328,-0.614720214366115,-0.6829552223624988
1031,Hufflepuff,Duncan,Ellington,2000-09-07,Left,0.49810138950623484,0.9260787705906637,0.7059438772842496,-0.925999108227675,0.5170390209445495,-0.6385099862378377,-1.4754139474002563,0.2662842861748163,0.7540496435004508,-1.2130106989081515,1.0022883415598363,-0.2792601953317164,-0.6981142484221987
1032,Ravenclaw,Allene,Lister,2000-08-30,Right,-2.0310596477871004,-0.917935349366171,1.0259185677272067,0.913957379651996,0.335766326403563,1.156990495147685,0.8106122332839076,0.6580884485762959,0.6069242031849724,1.2998620580137703,-1.1205949162298134,1.6085471640381794,0.2041550796852118
1033,Ravenclaw,Tiffany,Timm,2000-06-30,Right,0.2846058980869364,-1.4828019111225585,0.38708713037809106,1.4775809896025953,0.28922992229425065,1.118609152644371,0.9514935149030864,0.643178940826203,0.39688341671318805,0.5089874572942193,-1.308718894599506,1.387653545061648,-0.5272679276953103
1034,Slytherin,Gil,Flowers,1997-04-26,Left,-0.8408056179924819,-1.168229814725914,-0.4721647694240885,1.163701088463625,-1.7325453724653008,-0.7706538296703351,-0.8229918504530329,0.12118125440049247,0.37122276472273563,0.676308803709225,-3.0437740973360174,-0.33003527335122357,-0.304491700128774
1035,Gryffindor,Clifford,Cleary,2001-01-16,Left,1.295058303402117,0.9132881349426829,-0.7055647269002066,-0.9132366175341882,0.5567533343990937,-0.8776735895238166,1.567082026823119,-2.368109447749667,-1.7528654134553425,-1.2285849784331493,-0.5205340865231374,-1.0481293765967317,2.17452118989094
1036,Ravenclaw,Tyrell,Seely,2000-10-11,Left,0.9942375201476756,-0.8797856408901379,0.9820630408666943,0.8758916171062959,0.484390444239587,1.3055769110293827,0.8157224987760027,0.5030726898892258,0.10951971907234676,-0.46380039378626664,1.1237799648605036,1.2580967763344666,-0.3427989686850428
1037,Slytherin,Casey,Huynh,1999-08-04,Right,0.0,-1.1039041317600968,-1.62397401708772,1.0995169499424864,-1.5118020105645835,-0.20403503329643302,-0.5121150750650808,0.9212084710291254,0.25058434080181713,1.996365831656659,0.37443503139563744,-0.42324150807349736,-0.9963783287319704
1038,Hufflepuff,Randy,Prather,2000-09-13,Left,-0.08281481280582723,1.1397826573063414,0.30920528756208515,-1.1392327535626785,0.4792738762485108,-0.5199892849763074,-0.8343043768922022,-0.15628692413227813,0.5659256479467715,-0.4144633933906876,0.23467650528246456,-0.44487377017463436,-0.0969769244736924
1039,Gryffindor,Latricia,Townes,1997-05-27,Left,-0.8590463625048886,1.0522585040484254,-1.4149750486033077,-1.0519011914611647,0.028528600844175963,0.0,0.7367937056100101,-1.9709887667250765,-2.36549069736009,-0.9450327382750797,0.6194952235092799,-1.4799571898426376,2.177901242998846
1040,Ravenclaw,Rachael,Bullard,1997-02-25,Right,0.0,-0.6927998381764915,0.30713188126919905,0.6893172643825676,0.5557787500198409,1.339917486533833,1.168428705675467,0.601048134998601,0.7112106956344276,2.0783051457410155,2.0621084471114943,1.4132226716617946,0.11770766080422028
1041,Slytherin,Johnnie,Swanson,2001-07-21,Left,-1.2034994914368478,-1.1076492927225003,-1.427703632504036,1.1032538699239287,-1.9337970467809662,0.03881134039146689,-0.5359405059933593,0.19358940796432206,0.537762057284563,1.6393775998816296,-0.13011156867126322,-0.5575127232698561,-0.6354296271483044
1042,Gryffindor,Taylor,Hauser,1999-11-15,Left,-0.9714602531046044,0.7392270487410413,-1.5662219251718617,-0.7395585413318267,0.2553631151152222,-0.7440001545381468,0.6988203933991124,-1.6029477268794354,-2.0433894329608986,-0.7247966457957642,-2.027788920330378,-1.1633674799670353,1.674990310883125
1043,Ravenclaw,Santos,Blair,1999-05-17,Left,-1.9504004087638,-1.1074238789974225,0.8426514563224037,1.1030289522069618,0.3189547458614554,1.4181687579302902,0.6689919156569546,0.5560391895313974,0.9335543320546213,1.109446957574799,-0.8637739182001147,1.6404166400129776,-0.11356991245795856
1044,Ravenclaw,Dottie,Coyne,2000-05-31,Right,0.35466005309139537,-0.6349044692926218,0.8629319044588253,0.6315492904591594,0.9117456945418589,1.5258917397249743,1.0521012760900965,0.9479272024449683,0.6850755006219088,0.8210086292138462,0.25498231284523437,1.5153010825092326,-0.5663946030656168
